branch_id,raw_branch_name,raw_country,raw_local_currency,report_date,total_transactions,total_debit_local,total_credit_local,new_accounts_opened,loan_applications,atm_downtime_minutes,raw_staff_count,net_inflow_outflow
106,Accra Downtown,Ghana, Ghs ,30-May-25,535,730687.98,1006636.16,1,6,0,4,447804.56
106,accra downtown,Ghana,ghs,29/05/2025,117,926537.1,4775760.39,14,9,0,19,281503.89
106,Accra Downtown,Ghana, Ghs ,28/05/2025,844,257040.06,3689892.31,12,5,65,16,228053.41
106,Accra Downtown,Ghana, Ghs ,5/27/2025,896,4394946.49,4395010.69,7,8,15,21,76927.84
106,ACCRA DOWNTOWN,Ghana,ghs,5/26/2025,348,2225791.68,4427768,9,7,15,9,95723.53
106,accra downtown,Ghana, Ghs ,5/25/2025,899,3248202.46,497682,3,2,30,22,456489.72
106,  Accra Downtown  ,Ghana, Ghs ,5/24/2025,75,935448.97,2972061.6,6,7,5,6,-24942.39
106,ACCRA DOWNTOWN,Ghana,GHS,5/23/2025,166,3545822.21,3188658.47,2,8,30,16,308811.69
106,Accra Downtown,Ghana,GHS,5/22/2025,836,895880.66,1709206.04,4,2,5,8,-74793.26
106,  Accra Downtown  ,Ghana, Ghs ,5/21/2025,345,3150941.61,631892.19,4,3,5,4,235792.23
106,Accra Downtown,Ghana, Ghs ,20-May-25,606,4046900.09,3059520.46,15,3,0,10,212203.63
106,Accra Downtown,Ghana,GHS,19/05/2025,665,3020505.42,1261330.2,8,9,5,24,190284.05
106,accra downtown,Ghana,GHS,5/18/2025,718,1777648.17,769603.36,1,10,0,22,386610.11
106,ACCRA DOWNTOWN,Ghana,GHS,17-May-25,161,2113936.77,932329.54,9,9,5,25,284059.53
106,  Accra Downtown  ,Ghana,GHS,5/16/2025,145,3854134.32,1647968.16,12,1,90,17,390316.74
106,accra downtown,Ghana,GHS,5/15/2025,761,4304069.31,1679582.21,13,8,0,10,287080.65
106,ACCRA DOWNTOWN,Ghana, Ghs ,5/14/2025,791,3458838.68,4672763.79,9,6,0,23,393458.58
106,  Accra Downtown  ,Ghana,ghs,13-May-25,679,2835039.97,2622543.71,15,7,15,9,418564.58
106,accra downtown,Ghana,GHS,5/12/2025,171,168734.65,3146030.67,3,3,30,23,499290.91
106,  Accra Downtown  ,Ghana,ghs,11/5/2025,61,3221060.64,3465584.45,8,1,0,13,10198.8
106,ACCRA DOWNTOWN,Ghana,Ghs,10-May-25,399,2010444.16,2866161.63,0,2,45,10,31360.38
106,Accra Downtown,Ghana, Ghs ,9-May-25,866,226013.34,721981.78,4,10,90,18,424440.83
106,Accra Downtown,Ghana,GHS,8-May-25,583,1531751.55,3638572.56,10,8,5,21,-186897.1
106,  Accra Downtown  ,Ghana,GHS,7-May-25,202,1438277.14,204307.17,12,10,45,21,389684.04
106,ACCRA DOWNTOWN,Ghana,Ghs,6/5/2025,772,4296206.41,3563708.07,8,6,0,6,147938.1
106,  Accra Downtown  ,Ghana,ghs,5/5/2025,587,1546475.58,605544.8,1,3,5,6,110641.87
106,accra downtown,Ghana,ghs,5/4/2025,398,4622002,3675583.28,9,5,45,8,338636.98
106,accra downtown,Ghana,ghs,5/3/2025,791,230935.06,1968561.67,3,0,45,13,452636.14
106,ACCRA DOWNTOWN,Ghana,GHS,5/2/2025,583,3842591.92,3740495.89,0,9,5,13,247195.6
106,accra downtown,Ghana,Ghs,5/1/2025,333,2684765.24,3875296.13,3,4,5,8,-89752.79
106,ACCRA DOWNTOWN,Ghana,ghs,4/30/2025,605,1784074.78,1626500.31,4,4,0,22,-28622.45
106,  Accra Downtown  ,Ghana, Ghs ,4/29/2025,101,693866.31,2380141.12,1,1,5,16,-162340.09
106,Accra Downtown,Ghana,Ghs,28/04/2025,369,1695043.87,1030828.33,2,7,5,22,-107743.3
106,  Accra Downtown  ,Ghana, Ghs ,27/04/2025,531,1196886.36,1157782.55,8,5,0,16,-71652.85
106,  Accra Downtown  ,Ghana, Ghs ,26-Apr-25,549,199807.45,2402905.09,11,7,45,18,392036.38
106,accra downtown,Ghana,GHS,25-Apr-25,465,4096886.82,3993950.98,10,8,45,24,-150353.21
106,Accra Downtown,Ghana, Ghs ,24-Apr-25,294,3123330.45,2762347.64,15,6,15,6,38499.91
106,Accra Downtown,Ghana,Ghs,23/04/2025,607,3485959.13,906773.01,2,9,45,19,-119974
106,ACCRA DOWNTOWN,Ghana, Ghs ,22/04/2025,230,1574776.83,2058678.8,3,10,5,23,339940.37
106,ACCRA DOWNTOWN,Ghana,GHS,21/04/2025,272,4094316.27,4441944.61,0,2,5,25,-95548.5
106,Accra Downtown,Ghana,ghs,20-Apr-25,260,3423508.1,1617158.7,9,6,5,15,493202.48
106,Accra Downtown,Ghana,ghs,4/19/2025,351,358932.26,4510324.69,1,0,15,21,374527.3
106,  Accra Downtown  ,Ghana,GHS,18-Apr-25,290,2186991.73,2971311.18,10,6,0,16,67095.53
106,Accra Downtown,Ghana,ghs,4/17/2025,242,2799336.81,4224471.97,11,6,30,8,1929.61
106,ACCRA DOWNTOWN,Ghana,GHS,4/16/2025,197,3620629.2,2459171.62,13,2,0,6,-103945.81
106,Accra Downtown,Ghana,ghs,15/04/2025,515,2571603.83,2782647.65,14,6,65,15,-41981.36
106,Accra Downtown,Ghana,ghs,14/04/2025,779,2533557.58,2083647.18,11,0,15,5,197704.7
106,Accra Downtown,Ghana,GHS,13-Apr-25,195,3664418.07,2655719.87,8,7,0,20,-145235.78
106,ACCRA DOWNTOWN,Ghana,Ghs,4/12/2025,677,311232.65,1750553.55,0,7,0,18,158864.18
106,  Accra Downtown  ,Ghana, Ghs ,11/4/2025,411,4804877.45,4001204.95,9,2,15,5,286535.81
106,  Accra Downtown  ,Ghana,GHS,10-Apr-25,694,2392144.63,886942.24,1,10,30,13,366227.05
106,ACCRA DOWNTOWN,Ghana,ghs,4/9/2025,567,430468.18,3929625.97,8,2,0,23,-3319.65
106,ACCRA DOWNTOWN,Ghana,ghs,8-Apr-25,655,3707887.81,3312820.42,11,2,0,12,347769.39
106,ACCRA DOWNTOWN,Ghana,Ghs,4/7/2025,136,4838360.89,2997943.25,4,7,5,17,339257.45
106,accra downtown,Ghana,ghs,4/6/2025,641,3685087.5,1758124.81,8,1,30,5,-82679.72
106,Accra Downtown,Ghana,ghs,5/4/2025,438,3433374.29,1980848.91,8,2,5,20,409194.42
106,Accra Downtown,Ghana, Ghs ,4/4/2025,744,1612658.69,2674754.44,1,1,0,21,246196.91
106,  Accra Downtown  ,Ghana,Ghs,3/4/2025,326,1372084.69,536470.1,12,7,15,25,324363.64
106,accra downtown,Ghana,Ghs,4/2/2025,610,102361.05,91957.02,2,0,15,17,-131610.87
107,  Kumasi Branch  ,Ghana,ghs,6/30/2025,792,1452320.24,1005743.68,0,9,30,6,-160182.66
107,KUMASI BRANCH,Ghana,GHS,6/29/2025,138,4289382.08,693040.9,5,1,90,9,-22664.98
107,KUMASI BRANCH,Ghana, Ghs ,28/06/2025,333,3858327.69,3476496.38,10,4,30,9,346511.91
107,Kumasi Branch,Ghana, Ghs ,27-Jun-25,390,4979994.91,1328281.1,8,2,45,18,-151421.06
107,kumasi branch,Ghana, Ghs ,6/26/2025,161,762169.37,3855101.25,6,9,15,24,-125625.2
107,KUMASI BRANCH,Ghana,GHS,25/06/2025,124,398541.02,3651348.5,14,0,30,19,-95802.01
107,Kumasi Branch,Ghana,Ghs,6/24/2025,205,3515273.24,4527856.84,0,8,90,19,134697.6
107,KUMASI BRANCH,Ghana,ghs,23/06/2025,53,1952898.18,3461843.48,15,1,45,22,174712.85
107,  Kumasi Branch  ,Ghana, Ghs ,22-Jun-25,106,3179749.01,4796178.24,2,5,5,21,397339.45
107,Kumasi Branch,Ghana,Ghs,21-Jun-25,713,1055446.33,2794653.58,12,10,0,10,9209.24
107,  Kumasi Branch  ,Ghana, Ghs ,20/06/2025,136,4431810.07,2218019.56,6,2,65,5,-64835.1
107,KUMASI BRANCH,Ghana,Ghs,6/19/2025,561,2693003.23,4179538.95,14,0,5,5,37499.57
107,KUMASI BRANCH,Ghana, Ghs ,18-Jun-25,171,1097806.97,3286557.18,14,10,45,21,-95732.46
107,KUMASI BRANCH,Ghana,ghs,6/17/2025,550,3286466.06,2382537.2,1,3,90,24,-108623.59
107,  Kumasi Branch  ,Ghana,GHS,6/16/2025,517,3075568.15,4184993.18,2,1,15,7,148000.45
107,kumasi branch,Ghana, Ghs ,6/15/2025,395,4067029.1,4911854.13,12,5,0,7,483097.29
107,kumasi branch,Ghana,GHS,6/14/2025,657,908565.86,362948.34,8,2,5,17,-82364.4
107,Kumasi Branch,Ghana,ghs,13-Jun-25,645,251459.53,544840.86,12,2,15,4,415738.86
107,kumasi branch,Ghana,GHS,6/12/2025,773,3276191.17,4440229.95,13,7,0,8,-55687.85
107,Kumasi Branch,Ghana,ghs,11-Jun-25,228,3072163.04,236225,5,7,15,23,465208.64
107,KUMASI BRANCH,Ghana,ghs,10-Jun-25,246,631663.72,2674485.15,3,9,5,15,403911.74
107,kumasi branch,Ghana,Ghs,6/9/2025,104,1008909.02,3993234.21,15,7,5,9,-88168.28
107,  Kumasi Branch  ,Ghana,Ghs,6/8/2025,264,2201624.63,1704758.41,14,0,0,7,318291.82
107,KUMASI BRANCH,Ghana, Ghs ,6/7/2025,577,624522.17,4480641.92,14,9,0,22,28180.62
107,  Kumasi Branch  ,Ghana,ghs,6/6/2025,847,595157.7,1177521.22,7,6,30,10,62872.67
107,Kumasi Branch,Ghana,GHS,6/5/2025,496,767459.3,4643041.23,14,2,0,16,61439.56
107,  Kumasi Branch  ,Ghana,Ghs,4/6/2025,257,1712662.12,208868.25,1,4,30,8,-122223.51
107,kumasi branch,Ghana,Ghs,3/6/2025,275,4437724.41,3037998.12,5,9,5,21,398502.82
107,Kumasi Branch,Ghana,ghs,6/2/2025,655,2393770.51,2340676.44,0,6,5,11,-26517.99
107,kumasi branch,Ghana,GHS,1/6/2025,477,4901911,248290.47,15,8,15,5,97988.35
107,KUMASI BRANCH,Ghana, Ghs ,31/05/2025,557,1240531.89,2814510.48,0,6,5,10,-107101.6
107,KUMASI BRANCH,Ghana,GHS,30-May-25,541,3361726.26,850924.03,14,9,0,22,-182910.57
107,kumasi branch,Ghana, Ghs ,29/05/2025,239,3959800.63,1883581.28,14,10,5,4,402267.86
107,  Kumasi Branch  ,Ghana,GHS,5/28/2025,353,2158216.15,1385457.43,6,10,5,6,234318.65
107,KUMASI BRANCH,Ghana,Ghs,27-May-25,102,599284.39,1859674.75,1,5,30,15,-77312.82
107,kumasi branch,Ghana,ghs,5/26/2025,392,1231231.89,612110.51,15,9,15,10,327221.45
107,  Kumasi Branch  ,Ghana, Ghs ,5/25/2025,333,319576.99,1895428.2,14,7,5,20,168677.82
107,  Kumasi Branch  ,Ghana, Ghs ,5/24/2025,685,1872321.97,3382867.07,2,3,5,18,-138883.87
107,  Kumasi Branch  ,Ghana,GHS,23/05/2025,161,865592.77,604521.67,4,7,65,8,412495.2
107,kumasi branch,Ghana, Ghs ,5/22/2025,405,2129643.37,3701660.76,0,4,0,10,-155935.34
107,  Kumasi Branch  ,Ghana, Ghs ,5/21/2025,642,1746822.77,3247953.57,10,7,45,22,266098.74
107,kumasi branch,Ghana,Ghs,20/05/2025,225,3956875.14,1172570.59,11,4,5,5,-96163.17
107,kumasi branch,Ghana,ghs,19-May-25,778,2699817.59,952288.53,5,10,5,8,-87121.7
107,  Kumasi Branch  ,Ghana,ghs,5/18/2025,501,1339015.63,963258.09,1,10,0,14,484615.79
107,kumasi branch,Ghana,Ghs,5/17/2025,174,4606148.18,2052583.54,15,2,5,18,449467.9
107,  Kumasi Branch  ,Ghana,Ghs,5/16/2025,535,4485088.4,4849547.51,4,9,0,18,37079.1
107,KUMASI BRANCH,Ghana,ghs,5/15/2025,744,2777251.95,1575006.89,12,9,30,11,112180.88
107,kumasi branch,Ghana,ghs,5/14/2025,850,4681542.13,1425739.49,0,1,5,21,394615.97
107,Kumasi Branch,Ghana,ghs,5/13/2025,552,1622901.17,3045135.22,1,10,120,15,78290.6
107,  Kumasi Branch  ,Ghana,GHS,12/5/2025,341,1757355.06,1575022.46,14,8,5,6,-49013.39
107,Kumasi Branch,Ghana, Ghs ,11/5/2025,345,860762.2,3653603.32,13,6,30,8,384858.07
107,  Kumasi Branch  ,Ghana, Ghs ,5/10/2025,587,4933859.82,377273.12,12,1,0,4,86622.45
107,Kumasi Branch,Ghana,ghs,9-May-25,254,970731.77,1939759.19,15,0,5,13,384209.64
107,Kumasi Branch,Ghana,ghs,8-May-25,77,3966536.76,812418.65,9,10,5,24,130778.82
107,Kumasi Branch,Ghana,ghs,7-May-25,79,640805.58,1422224.32,2,9,5,15,206746.04
107,Kumasi Branch,Ghana,GHS,6/5/2025,432,2587003.05,2897555.25,8,2,65,22,-159042.72
107,kumasi branch,Ghana,Ghs,5-May-25,217,311797.23,1837759.07,11,0,5,13,4164.87
107,kumasi branch,Ghana,GHS,5/4/2025,663,3775511.11,2741376.06,10,10,15,13,-9978.72
107,  Kumasi Branch  ,Ghana,ghs,3-May-25,63,727899.76,1443017.91,15,6,0,14,444635.16
107,kumasi branch,Ghana,ghs,5/2/2025,242,3985778.35,2815343.31,3,6,0,18,441221.81
107,KUMASI BRANCH,Ghana, Ghs ,5/1/2025,406,1592288.66,1844714.4,14,9,45,20,334512.68
107,  Kumasi Branch  ,Ghana,GHS,30-Apr-25,812,4082141.84,1150671.35,4,3,0,13,-112259.07
107,Kumasi Branch,Ghana,GHS,4/29/2025,129,143091.74,2447061.73,13,0,120,10,-124527.83
107,  Kumasi Branch  ,Ghana,GHS,4/28/2025,117,1543146.74,100848.36,3,1,5,23,-56219.17
107,  Kumasi Branch  ,Ghana,GHS,4/27/2025,142,770507.04,3743680.16,8,9,0,15,46542.29
107,KUMASI BRANCH,Ghana,GHS,4/26/2025,889,2911761.71,119222.34,6,3,15,13,-79758.58
107,KUMASI BRANCH,Ghana,ghs,4/25/2025,566,4263919.21,2399841.74,5,7,120,25,470423.42
107,Kumasi Branch,Ghana, Ghs ,4/24/2025,269,2595542.46,2067510.95,10,1,45,18,-122778.69
107,  Kumasi Branch  ,Ghana,Ghs,4/23/2025,620,3624576.03,457127.33,15,1,5,16,-1471.99
107,Kumasi Branch,Ghana,ghs,22-Apr-25,617,2066046.99,4925563.52,13,3,30,6,426328.25
107,  Kumasi Branch  ,Ghana,ghs,21/04/2025,63,4993680.46,2483659.45,3,6,90,18,165863.66
107,Kumasi Branch,Ghana, Ghs ,4/20/2025,761,2973258.3,553524.67,5,1,0,15,482645.25
107,Kumasi Branch,Ghana,GHS,19-Apr-25,288,4198640.2,3639742.48,8,9,0,22,-8919.05
107,Kumasi Branch,Ghana, Ghs ,18/04/2025,573,1430508.63,3851597.8,3,1,5,12,142538.97
107,kumasi branch,Ghana,GHS,4/17/2025,151,3702101.86,4160046.72,15,10,15,4,480450.79
107,  Kumasi Branch  ,Ghana,ghs,16/04/2025,360,3128735.47,526851.46,2,10,15,20,337300.48
107,Kumasi Branch,Ghana, Ghs ,15/04/2025,566,1345243.11,1750897.47,0,0,0,17,416087.97
107,  Kumasi Branch  ,Ghana, Ghs ,4/14/2025,503,2325298.38,212655.99,9,2,5,19,101476.78
107,Kumasi Branch,Ghana,GHS,13-Apr-25,632,3391371.67,3317389.02,15,7,30,21,398046.03
107,Kumasi Branch,Ghana, Ghs ,4/12/2025,681,3398614.53,3844030.3,9,5,5,5,-180297.11
107,  Kumasi Branch  ,Ghana,Ghs,4/11/2025,878,3723182.81,183154.22,10,6,0,7,99703.73
107,KUMASI BRANCH,Ghana,ghs,10-Apr-25,303,1211379.34,1594892.66,2,1,5,13,-119870.09
107,  Kumasi Branch  ,Ghana,GHS,4/9/2025,521,3305950.54,2141241.55,13,4,0,4,287170.93
107,Kumasi Branch,Ghana, Ghs ,4/8/2025,380,2884066.29,4051216.51,3,10,120,10,35177.22
107,  Kumasi Branch  ,Ghana,Ghs,7-Apr-25,496,1048705.2,3195448.79,2,8,0,10,1148.89
107,Kumasi Branch,Ghana,ghs,4/6/2025,689,3727295.73,505191.28,3,9,0,14,-8644.55
107,  Kumasi Branch  ,Ghana,GHS,5/4/2025,717,4127507.8,2547965.7,9,6,5,25,177963.31
107,  Kumasi Branch  ,Ghana, Ghs ,4/4/2025,737,3829038.96,943974.21,0,10,5,20,403896.86
107,Kumasi Branch,Ghana,Ghs,3/4/2025,703,2686960.71,3091390.37,13,9,0,24,-158082.84
107,kumasi branch,Ghana,ghs,4/2/2025,204,3744845.91,3839373.91,13,6,5,14,402130.16
108,Nairobi CBD,Kenya,Kes,6/30/2025,893,1470870.76,844892.34,7,6,15,11,-120509
108,  Nairobi CBD  ,Kenya, Kes ,6/29/2025,547,2821133.8,2208857.91,1,3,0,9,-9101.63
108,  Nairobi CBD  ,Kenya,kes,6/28/2025,709,4269979.04,4820745.11,15,0,0,5,401708.8
108,  Nairobi CBD  ,Kenya,KES,6/27/2025,466,4489027.56,3374776.76,2,6,5,8,-34771.19
108,  Nairobi CBD  ,Kenya, Kes ,6/26/2025,142,1228480.43,655270.33,10,5,15,22,316065.45
108,nairobi cbd,Kenya,kes,6/25/2025,159,917013.56,4851121.21,14,6,90,12,404029.95
108,  Nairobi CBD  ,Kenya,KES,6/24/2025,374,2751437.91,2400527.91,7,4,5,8,54098.61
108,NAIROBI CBD,Kenya,KES,23-Jun-25,807,3328006,4707198.97,7,4,45,21,69283.15
108,NAIROBI CBD,Kenya,kes,22-Jun-25,503,1972931.52,4553456.04,12,4,65,13,-136824.77
108,nairobi cbd,Kenya, Kes ,6/21/2025,696,1620062.57,4070626.41,13,0,0,12,406511.21
108,Nairobi CBD,Kenya,Kes,20/06/2025,784,2140711.7,4596803.68,3,2,5,12,154434.16
108,  Nairobi CBD  ,Kenya, Kes ,19-Jun-25,761,185386.92,307889.17,5,10,5,18,353713.52
108,nairobi cbd,Kenya,Kes,6/18/2025,371,2900256.26,598599.59,7,8,0,24,334213.89
108,  Nairobi CBD  ,Kenya, Kes ,17/06/2025,539,4373853.93,710873.52,5,10,45,22,378738.03
108,Nairobi CBD,Kenya,Kes,16-Jun-25,236,1997796.19,1917734.14,7,0,0,4,446178.65
108,Nairobi CBD,Kenya,kes,6/15/2025,318,3521242.71,885341.98,12,9,65,17,220274.91
108,  Nairobi CBD  ,Kenya,kes,6/14/2025,630,630885.07,3606987.95,13,7,0,25,145904.32
108,nairobi cbd,Kenya,Kes,6/13/2025,344,3744893,1941263.9,13,3,30,23,-49103.38
108,nairobi cbd,Kenya, Kes ,12-Jun-25,234,2072194.3,772417.12,9,4,30,11,232376.17
108,Nairobi CBD,Kenya,KES,6/11/2025,60,2370963.96,4363645.2,12,10,5,10,299335.16
108,  Nairobi CBD  ,Kenya,KES,10/6/2025,147,2807149.87,307957.43,7,7,30,15,497717.61
108,Nairobi CBD,Kenya,Kes,6/9/2025,454,3372747,704579.36,1,9,0,9,-17795.84
108,Nairobi CBD,Kenya,kes,8/6/2025,141,1620721.06,2675597.81,4,4,90,7,19288.73
108,  Nairobi CBD  ,Kenya,Kes,6/7/2025,490,1450481.27,4390835.11,8,8,5,14,105042.76
108,Nairobi CBD,Kenya,kes,6/6/2025,619,4272516.62,3304226.41,14,0,5,10,-95965.44
108,Nairobi CBD,Kenya,Kes,6/5/2025,217,3544516.17,2210327.84,15,0,0,18,49564.08
108,NAIROBI CBD,Kenya,kes,4/6/2025,176,1780541.29,1058481.87,9,2,5,9,324955.66
108,nairobi cbd,Kenya,KES,3-Jun-25,588,3845895.77,943815.79,2,3,15,19,273835.96
108,NAIROBI CBD,Kenya, Kes ,2-Jun-25,432,2972175.56,4758538.26,10,2,0,4,-143255.73
108,  Nairobi CBD  ,Kenya,KES,1/6/2025,387,4850364.04,3298055.15,14,5,5,22,-109475.86
108,  Nairobi CBD  ,Kenya,Kes,5/31/2025,867,324898.37,400084.24,12,1,45,16,-21385.27
108,Nairobi CBD,Kenya,KES,5/30/2025,71,4269111.87,856556.39,12,4,90,24,326791
108,Nairobi CBD,Kenya, Kes ,5/29/2025,803,4041448.32,1585001.47,4,5,0,25,-132721.95
108,Nairobi CBD,Kenya, Kes ,28-May-25,447,2408376.45,2837132.53,13,1,15,17,367696.05
108,Nairobi CBD,Kenya,KES,5/27/2025,91,2591040.22,4867695.36,7,10,5,25,299544.84
108,NAIROBI CBD,Kenya,Kes,26/05/2025,529,2214909.82,4540678.17,15,4,15,8,488930.36
108,Nairobi CBD,Kenya,Kes,25-May-25,632,286254.96,428835.97,1,8,45,7,157456.11
108,  Nairobi CBD  ,Kenya,Kes,24/05/2025,310,2948561.03,3854801.53,0,1,0,25,124015.26
108,NAIROBI CBD,Kenya,KES,5/23/2025,476,4389938.97,1523355.2,14,10,45,18,236667.28
108,nairobi cbd,Kenya,kes,22-May-25,239,437191.62,4911821.63,8,10,5,7,103659.24
108,NAIROBI CBD,Kenya,KES,5/21/2025,225,3296214.81,2327806.94,12,10,0,23,308137.98
108,  Nairobi CBD  ,Kenya, Kes ,20-May-25,873,1548150.46,669192.98,0,3,15,7,371177.76
108,nairobi cbd,Kenya, Kes ,5/19/2025,714,768513.24,1246812.08,6,1,65,13,338804.8
108,NAIROBI CBD,Kenya,KES,5/18/2025,220,4516955.91,3706966.85,14,7,5,19,-186260.55
108,nairobi cbd,Kenya,Kes,17/05/2025,633,4155781.27,1989080.3,10,0,15,7,241286.92
108,Nairobi CBD,Kenya,Kes,16/05/2025,87,2463107.74,2456199.76,15,3,120,5,169816.17
108,NAIROBI CBD,Kenya,Kes,15/05/2025,713,2114830.42,2393022.96,15,9,15,24,42734.88
108,  Nairobi CBD  ,Kenya,kes,14/05/2025,530,1752044.58,1198910.41,7,9,0,25,37407.1
108,  Nairobi CBD  ,Kenya, Kes ,13/05/2025,476,4173749.69,3381881.1,11,7,0,9,235289.66
108,NAIROBI CBD,Kenya, Kes ,12-May-25,182,907790.96,823754.77,15,1,30,17,460138.29
108,nairobi cbd,Kenya,KES,11/5/2025,68,1825994.43,1340999.64,5,2,5,20,-177620.99
108,NAIROBI CBD,Kenya,kes,5/10/2025,173,2831808.17,2457508.22,10,5,5,5,339066.43
108,NAIROBI CBD,Kenya,KES,9-May-25,498,4004985.08,4815103.19,3,1,65,23,226759.09
108,NAIROBI CBD,Kenya,KES,5/8/2025,221,3168134.27,4360803.9,11,2,45,13,295714.35
108,NAIROBI CBD,Kenya,kes,7/5/2025,712,1850497.69,4104845.87,3,3,30,18,478745.67
108,Nairobi CBD,Kenya,Kes,5/6/2025,343,2549862.5,471907.62,11,6,0,15,240608.28
108,Nairobi CBD,Kenya,kes,5/5/2025,191,4018754.96,2096376.62,13,7,0,20,356225.14
108,Nairobi CBD,Kenya,kes,4-May-25,838,99246.13,4040921.99,2,1,90,14,20363.2
108,Nairobi CBD,Kenya,KES,5/3/2025,726,4616468.36,797212.9,1,10,5,25,413069.33
108,  Nairobi CBD  ,Kenya,Kes,2-May-25,402,89116.06,1434914.69,4,6,5,18,250715.54
108,Nairobi CBD,Kenya,kes,1/5/2025,358,467190.57,2710295.79,12,2,30,20,494346.78
108,  Nairobi CBD  ,Kenya,Kes,30-Apr-25,825,3196643.25,165937.62,8,3,0,13,308556.47
108,  Nairobi CBD  ,Kenya,Kes,4/29/2025,692,2562121.92,662874.44,3,7,30,13,200704.7
108,nairobi cbd,Kenya,kes,4/28/2025,408,1531047.97,3351265.75,4,6,5,20,316258.63
108,nairobi cbd,Kenya,Kes,4/27/2025,515,535039.77,3572620.08,13,1,5,6,-156464.43
108,Nairobi CBD,Kenya,KES,4/26/2025,428,3400271.09,2043630.85,12,4,5,22,149179.11
108,Nairobi CBD,Kenya, Kes ,25/04/2025,893,856071.73,2553640.16,15,7,120,8,477622.26
108,Nairobi CBD,Kenya, Kes ,4/24/2025,83,3745156.71,4723144.33,11,1,30,23,396622.46
108,  Nairobi CBD  ,Kenya,KES,4/23/2025,585,808857.33,1888763.4,11,4,0,13,140147.88
108,Nairobi CBD,Kenya,KES,4/22/2025,362,4450833.17,1117128.21,15,0,0,7,183276.11
108,Nairobi CBD,Kenya, Kes ,4/21/2025,636,1583024.3,2289253.42,10,6,65,19,384121.99
108,Nairobi CBD,Kenya, Kes ,4/20/2025,733,2272919.96,4338410.49,10,1,45,23,265151.62
108,Nairobi CBD,Kenya,Kes,19/04/2025,603,276807.59,3368697.01,14,4,5,24,-138029.08
108,  Nairobi CBD  ,Kenya,KES,4/18/2025,709,2818796.48,1002512.33,1,9,30,20,-67422.89
108,NAIROBI CBD,Kenya,KES,17/04/2025,724,4684099.96,939729.84,0,4,15,10,-28299.31
108,  Nairobi CBD  ,Kenya, Kes ,16/04/2025,653,272669.04,4316772.96,0,5,0,17,-73644.4
108,  Nairobi CBD  ,Kenya, Kes ,4/15/2025,313,500574.17,4899941.26,5,4,65,8,-72131.75
108,Nairobi CBD,Kenya,kes,4/14/2025,110,3091653.37,1660188.95,0,0,0,13,72957.8
108,  Nairobi CBD  ,Kenya,Kes,13-Apr-25,434,4710808.7,4502532.44,1,3,0,11,326493.62
108,Nairobi CBD,Kenya,KES,4/12/2025,325,350128.29,2350876.49,13,1,5,19,-179765.49
108,NAIROBI CBD,Kenya,Kes,4/11/2025,617,4819199.7,3391732.27,7,8,65,24,349649.93
108,Nairobi CBD,Kenya,KES,10-Apr-25,701,2527140.25,3925263.86,4,5,15,21,489716.1
108,Nairobi CBD,Kenya, Kes ,4/9/2025,92,54955.24,2350027.67,9,10,15,9,-199619.95
108,  Nairobi CBD  ,Kenya, Kes ,8/4/2025,409,4220071.43,1103132.97,9,0,0,9,317428.06
108,Nairobi CBD,Kenya,KES,4/7/2025,900,741268.83,2804571.45,8,6,5,10,227311.72
108,  Nairobi CBD  ,Kenya,Kes,6-Apr-25,820,3553382.76,1401415.04,10,5,65,10,121859.54
108,nairobi cbd,Kenya,KES,5-Apr-25,673,2408818.3,4512152.72,5,6,0,21,426687.72
108,NAIROBI CBD,Kenya,KES,4/4/2025,601,203190.23,4168815.13,14,10,45,7,47096.31
108,  Nairobi CBD  ,Kenya, Kes ,3/4/2025,231,4203771.67,4068755.06,0,1,45,18,59336.45
108,nairobi cbd,Kenya,KES,4/2/2025,826,1441615.69,4610923.51,11,3,5,6,371396.58
109,mombasa coastal,Kenya,kes,30-Jun-25,555,4838117.71,232140.41,15,9,45,10,-195005.22
109,  Mombasa Coastal  ,Kenya, Kes ,29/06/2025,224,2781336.68,3316200.18,5,1,0,22,-110227.52
109,mombasa coastal,Kenya,Kes,6/28/2025,246,4245952.53,164431.65,8,10,0,21,418171.36
109,MOMBASA COASTAL,Kenya,Kes,6/27/2025,492,4229490.69,2064035.68,3,10,90,20,126610.71
109,MOMBASA COASTAL,Kenya,kes,26-Jun-25,98,1425768.5,2129307.24,14,5,15,4,74301.22
109,MOMBASA COASTAL,Kenya,kes,25-Jun-25,756,2147910.27,418479.82,7,3,0,9,30457.24
109,MOMBASA COASTAL,Kenya,KES,6/24/2025,541,2188147.27,168916.47,10,4,15,11,-124511.54
109,MOMBASA COASTAL,Kenya,Kes,6/23/2025,582,3980850.04,4720560.51,14,1,90,24,112519.33
109,MOMBASA COASTAL,Kenya,KES,6/22/2025,436,1600733.2,4246076.12,2,2,0,5,443381.05
109,Mombasa Coastal,Kenya,KES,21/06/2025,154,3403944.06,2818327.36,9,6,0,16,-132918.82
109,MOMBASA COASTAL,Kenya, Kes ,20/06/2025,443,2347835.01,2169123.42,3,5,0,24,456309.4
109,  Mombasa Coastal  ,Kenya,kes,6/19/2025,160,558313.79,2996116.78,2,9,5,10,433058.99
109,  Mombasa Coastal  ,Kenya,Kes,6/18/2025,481,2432926.55,3123211.89,5,3,15,8,357917.91
